artist_name,track_name,Song,lyrics,SongNum,release_date,genre
aarni,Bathos,Mental Fugue,"[Instrumental], , ",7,2004,metal
aarni,Bathos,Niut Net Meru,"[Translation of the text], , Thine is the land and glory and greatness forever, forsooth. Dua-mutef, Qebeh-senuef, Imseti, Khapi., Everyone is a star. Behold! A sphere of stars. Great is the great one who's great ones are great., Thine is the land and glory and greatness forever, forsooth., , I was a barge without a rudder, loaded with woe. Then I was put on the island of Myself by a wave of the Sea of Life., There I discovered a snake; then I was illuminated. I saw it was a great secret; they will learn his terror is great., , ""Behold!"", said a voice, ""This is Seth, the God of Confusion. Thou art to be a priest of this god and thy name shall be Ni-Khet-Maat."", I spent five days alone and everything belonged to me when I was in solitude., I learned that life is probably a cycle and the monument of man is his goodness., , This god addressed me friendlily, as I was like a man seized in pitch black. My soul had gone, my body trembled. My heart was no longer in my body., ""Light in extension! No-one is born wise, don't be arrogant about thy knowledge nor trust that thou art one who knoweth."", ""Behold, the age of Osiris is over. Hail to thee, Crowned and Conquering Child!, Do what thou wilt shall be the whole of the law; love is the law, love under will."", , Osiris is a black god., , Then I made my way at night across the desert to the City of Pyramids and Scarlet Woman., Now I shall truly live, I shall truly exist., , Osiris is a black god., , ",8,2004,metal
aarni,Bathos,Kesayo,"[Instrumental], , , , , ",9,2004,metal
aarni,duumipeikonpaluu,Myrrys,"[Note: The name Myrrys is a shaman's trance-state, or spirit journey], , ГѓВ„ГѓВ¤ni tuulen, varjot puiden, YksinГѓВ¤ni uneksin, haltioissa ylenin, ГѓВ–inen rauha, pilvien like, Lensin yli metsien, keralla pilvien, , Sammasta kiipesin kannelle taivaan, , Salot siniset, kammiot kultaiset, Juoksimme taivaan niityillГѓВ¤ lГѓВ¤pi tГѓВ¤htitarhain, Ikimenneiden ilmoilta, kadonneiden kartanoilta, Varman viisauden tapasin, elon kullan lГѓВ¶ysin, , Sammasta laskeuduin kannelta taivaan., , [English translation:], , The voice of the wind, the shadows of trees, Alone I dreamt, in spirit-powers grew;, Nocturnal calm, the movement of clouds, Amongst them I over the forests flew., , I ascended the World Tree to the Dome of the heavens, , Blue-hued islands, golden chambers, In the meadows of heaven we ran through the stars;, From the lands of the deceased and tracts of the lost, True wisdom I found, Life's Gold I discovered., , I descended the World Tree from the Dome of the heavens., , ",1,0,metal
aarni,duumipeikonpaluu,Lampaan Vaatteissa,"[Note: The name Lampaan Vaatteissa means ""In sheep's clothing""], , [Traditional Instrumental], , ",2,0,metal
aarni,duumipeikonpaluu,The Weird Of Vipunen,"Through the land of Tuonela, I make my journey, To solve the mysteries of the grave, my heart's violent yearning., The noisome welkin oozes down raining sour bile, Like a worm-eaten face full moon shines on bright., , Interrment is the end of pain, escape from life's nauseous flame., , Across a field of mouldy grass I ride post and fast, On a reindeer mummified with the witch-drum last., Heading for a citadel built from howling bones,, Filling this heaving night with dark insane moans., , Interrment is the end of pain, escape from life's nauseous flame., , Approaching the castle gate I see its keeper, He is the blind ape of fate, ancestor of the reaper., Hailing from a nearby lake, a monstrous fleshy arrow, Aimed at our pallid world to kill us in our barrow., , Internet is the end of pain, escape from life's nameless fane., , ",3,0,metal
aarni,duumipeikonpaluu,Transcend Humanity,"Abandon dualism and Indoeuropean ways, The world isn't black and white, only shades of grey., Recognize the herd mentality in your thought processes, Deaden those drives stemming from biology., Reality is a lie maintained by the Enemy who has written history to its liking., You've been surrounded by propaganda, Signs of the decline of Western culture., , The revolting cult of the Nailed God is still alive and sick,, fitting for the necrotic human rats flaunting their deformities., The Enemy has by its actions wilfully become subhuman, You'll purge society by abolishing it., Storm the Enemy's offices and paint the walls with its blood., Its teeth and veins make for nice necklaces and its intestines delicious sausages., , Familiarize yourself with different weapon systems, Both physical and psychic, exoteric and esoteric., The unexpected strike is the most devastating one., Remember to maintain secrecy in everything you do., We exist in a reality which we can explain rationally yet cannot understand;, Into this world we are thrown., Don't follow any rules, including these., , ",4,0,metal
aarni,duumipeikonpaluu,Reaching Azathoth,"""That last amorphous blight of nethermost confusion which blasphemes and, bubbles at the center of all infinity - the boundless daemon sultan, Azathoth, whose name no lips dare speak aloud, and who gnaws hungrily in, inconceivable, unlighted chambers beyond time amidst the muffled, maddening, beating of vile drums and the thin monotonous whine of accursed flutes."" -, H.P. Lovecraft, , [Note: The name Duumipeikon Paluu means 'The Return of Doomintroll'], , , , , ",5,0,metal
aarni,splitwithumbranihil,Ubbo-Sathla,"""...For Ubbo-Sathla is the source and the end. Before the coming of, Zhothaqquah or Yok-Zothoth or Kthulhut from the stars, Ubbo-Sathla dwelt in, the steaming fens of the newmade Earth: a mass without head or members,, spawning the grey, formless efts of the prime and the grisly prototypes of, terrene life... And all earthly life, it is told, shall go back at last, through the great circle of time to Ubbo-Sathla."" - The Book of Eibon, , ",1,0,metal
aarni,splitwithumbranihil,Myrrys,"[Note: The name Myrrys is a shaman's trance-state, or spirit journey], , ГѓВ„ГѓВ¤ni tuulen, varjot puiden, YksinГѓВ¤ni uneksin, haltioissa ylenin, ГѓВ–inen rauha, pilvien like, Lensin yli metsien, keralla pilvien, , Sammasta kiipesin kannelle taivaan, , Salot siniset, kammiot kultaiset, Juoksimme taivaan niityillГѓВ¤ lГѓВ¤pi tГѓВ¤htitarhain, Ikimenneiden ilmoilta, kadonneiden kartanoilta, Varman viisauden tapasin, elon kullan lГѓВ¶ysin, , Sammasta laskeuduin kannelta taivaan., , [English translation:], , The voice of the wind, the shadows of trees, Alone I dreamt, in spirit-powers grew;, Nocturnal calm, the movement of clouds, Amongst them I over the forests flew., , I ascended the World Tree to the Dome of the heavens, , Blue-hued islands, golden chambers, In the meadows of heaven we ran through the stars;, From the lands of the deceased and tracts of the lost, True wisdom I found, Life's Gold I discovered., , I descended the World Tree from the Dome of the heavens., , ",2,0,metal
aarni,splitwithumbranihil,Transcend Humanity,"Abandon dualism and Indoeuropean ways, The world isn't black and white, only shades of grey., Recognize the herd mentality in your thought processes, Deaden those drives stemming from biology., Reality is a lie maintained by the Enemy who has written history to its liking., You've been surrounded by propaganda, Signs of the decline of Western culture., , The revolting cult of the Nailed God is still alive and sick,, fitting for the necrotic human rats flaunting their deformities., The Enemy has by its actions wilfully become subhuman, You'll purge society by abolishing it., Storm the Enemy's offices and paint the walls with its blood., Its teeth and veins make for nice necklaces and its intestines delicious sausages., , Familiarize yourself with different weapon systems, Both physical and psychic, exoteric and esoteric., The unexpected strike is the most devastating one., Remember to maintain secrecy in everything you do., We exist in a reality which we can explain rationally yet cannot understand;, Into this world we are thrown., Don't follow any rules, including these., , ",3,0,metal
aarni,splitwithumbranihil,Liber Umbrarum Vel Coniunctio,"[Proclamator:], Timeo, trepido; in basilicis atris erro. Nescio, nememini quo modo huc adveni., Librum Iuvenis quiete domi legebam. Sed qui estis, spiritus advenientes?, , [Umbrae:], Lemures aut spiritus non sumus! Nonne nos cognoscis?, Liber sanctus sum : Draconigenus sum : Et feminea aeterna sum, , [Proclamator:], Certe vos cognosco; in somnis mihi torquetis! Mehercule, abite, mali spiritus!, Redite ad infernos, magnopere me temptatis! Cur mi apparuistis; quid vobis mecum rei est?, , [Umbrae:], Tibi apparuimus, ut completus fias. Consanguinei sumus, tu et nos., , [Proclamator:], Intellectu careo! Venitisne ex animo meo?, , [Umbrae:], Ita vero; de te sumus partes. Assume nos et invenies!, , [Proclamator:] Nunc intellego!, , [Omnia:] CONIUNCTI SUMUS., , [English translation:], , [Bawler:], Timorous I tremble, lost in murky hallways. I know not nor recollect, how I came to be here. I was perusing the book of the Youth in the quiet of, my home. But who are you, approaching spirits?, , [Shades:], Lemures or spirits we are not! Dost thou not recognise us?, I am the sacred child : I am dragon-kin : I am the eternally feminine., , [Bawler:], Verily I recognise you; the tormentors from my dreams! By Hercules,, begone, evil spirits! Return to Hades - you tempt me overmuch! Wherefore did, you appear to me; what be your business with me?, , [Shades:], We appeared to thee so thou wouldst become complete. We are consanguinous, thee and us., , [Bawler:] I understand not! Did you spring from my soul?, , [Shades:] Forsooth; we are part of thee. Embrace us and thou shalt see!, , [Bawler:] I comprehend now!, , [All:] WE ARE CONJUGATED., , ",4,0,metal
aarni,splitwithumbranihil,Reaching Azathoth,"""That last amorphous blight of nethermost confusion which blasphemes and, bubbles at the center of all infinity - the boundless daemon sultan, Azathoth, whose name no lips dare speak aloud, and who gnaws hungrily in, inconceivable, unlighted chambers beyond time amidst the muffled, maddening, beating of vile drums and the thin monotonous whine of accursed flutes."" -, H.P. Lovecraft, , ",5,0,metal
aarni,splitwithumbranihil,Anima,"[Instrumental], , , , , ",6,0,metal
aarni,Tohcoth,Coniuratio Sadoquae,"To you, Great Unnameable, The sign of the Black Stars, and the Sigil of toad-shaped Tsathoggua, , The summit of knowledge is to know nothing, and the reward of sin is life, , Thus we travel to the stars, , ",1,2008,metal
aarni,Tohcoth,Barbelith,"See life pass you by and your potential die,, if you obey the Systemite fucks like sleeping sitting ducks., , The global village has it's village idiots;, Terrorism is just the aping of one's rulers., Unity is strength, strength to oppress us., And just because you're paranoid doesn't mean they aren't paranoid too., , Everything causes everything and everything is part of the problem., There's no right or wrong about any matter whatsoever., Look out! The three evil brothers: State, Society and Church!, , Turn to yourselves, not to your gods and idols. Awake!, , Everything in Nature is real, including consciousness., There's absolutely nothing to worry about., Whatever you believe imprisons you., When we begin to awaken the world is nothing like, the myths and superstitions ""our"" society has imposed on us., , Magic is a method of freeing the nervous system from, conditioned perception, for fun and profit., , Nature has no laws, only habits, and all law is unnatural., Plunge into the unknown and the endless and find your place there!, , What was your face before your parents were born?, Do you remember? Try to remember. It's only a game., Try to remember., Who is the master who makes the grass green?, Try to remember., , ",10,2008,metal
aarni,Tohcoth,Iku-Turso,"Humans, humans, what do you know of me?, Of the Titan's pain, of the eternal thirst of the giant, of the smart of the waves, of the panting of sea's billowing hero?, , I disturb the waters, I paddle the ocean, thirst eternal burns in my breast, I drink forever, forever for my thirst, never ceases my heart's fire, , I open my jaws, I swallow waves, they dry as they enter my throat, I pursue maidens, flowers of the waves, they die entering my breast, , I rouse up a storm, I drink land and sea, and the planks of a wrecked ship, golds, pearls, also human blood, and the bosoms of young maidens, the eternal suction of my soul never stops, never wets my crimson tongue., , On strange moonlit August nights, I rise my weary head, I fix my glowing green eyes, onto a glimmering star, Spies the star, I, giant, stare, soon I will overcome that one on high, Falls the golden sphere of the welkin, then I drink it like I would a swan, , The fire of my dark heart will not die, the furnace in my head will not cool., , There's a void above, and a void below, and infinity even within., I beseech for freedom, I yearn for the light, and I burn for the beauty of the welkin, but I cannot be freed of dire distress, I can rise my head, yet the rest remains entombed in dirt., , If you feel the pain, god-cursed someone, join me in cursing the gods!, , , , , ",11,2008,metal
aarni,Tohcoth,The Hieroglyph,"From the Crown, out of Wisdom, Thou, oh Understanding, art Mercy, Queen of Severity, now the perfect Beauty., , The One becomes Two by the law of polarity, revealed within the Three essentials, that will be found within the Four elements, wherein is to be found the Quintessence, which is not of the Four, but One of the Three., , In the Victory of all Splendour, for the Foundation of the Ages of the Universe., , ",2,2008,metal
aarni,Tohcoth,Riding Down The Miskatonic On A Dead Thing,"[Instrumental], , ",3,2008,metal
aarni,Tohcoth,Arouse Coiled Splendour,"Arouse coiled splendour, five becoming six, Daughter meets Son, crowned King and Queen., , As Air warms the Earth and Water burns with Fire, we come together, ascend the Ladder of Lights., You the perfect match for your Self on high, Will, Dare and Know, always keeping Silent., , Arouse coiled splendour, five becoming six, Daughter meets Son, crowned King and Queen., , Knowledge and Conversation, Holy Guardian Angel's, uncovers buried treasure, rise up the path of an arrow., in the suns we remember, in the planets we forget., The redintegration by spirit met., , Arouse coiled splendour, five becoming six, Daughter meets Son, crowned King and Queen., , Terra and Solis, Saturnus ad astra., Shield and Sword, Cup and Wand., , A kiss to remember, dripping with vitroil, Rectifies the Hidden Stone; Blood of the Saints., Babalon rides the Beast; Poison of the Eld., This is also a secret: there is no HGA., , Arouse coiled splendour, five becoming six, Daughter meets Son, crowned King and Queen., , ",4,2008,metal
aarni,Tohcoth,__________,"Bury me in a nameless grave!, I came from God the world to save., , I brought them wisdom from above:, Worship, and liberty, and love., , They slew me for I did disparage, Therefor Religion, Law and Marriage., , So be my grave without a name, That earth may swallow up my shame!, , ",5,2008,metal
aarni,Tohcoth,All Along The Watchtowers,"Arise, slimy things made of dust; bring forth your knowledge to the Earth!, Voices of wonder, vomit out scorpions' heads., , Move and appear, descend; apply yourselves to us!, Come, appear to the terror of the Earth and to our wrath., Arise, say I, and appear!, , The rotten, arise!, Include us as receivers of the everlasting flowers of unspeakable pleasure., , The works of Man and his pomp, let them be defaced!, The horns of death, arise!, Whose wings are living lamps and seething diamonds., , The fay host, Doing what Christ did in Hell, The fay host, , Come forth, Tahaoeloj, and bring down the Eastern Watchtower with wind, Come forth, Ohoooahaatan, and burn the Southern Watchtower with flame, Come forth, Thahebyobeeatan, and sink the Western Watchtower with water, Come forth, Thahaaotahe, and destroy the Northern Watchtower with earthquake, , The fay host, Thunders, The fay host, , ",6,2008,metal
aarni,Tohcoth,Chapel Perilous,"[Instrumental], , ",7,2008,metal
aarni,Tohcoth,The Sound Of One I Opening,"The religious of the world, dangerous insane turds., Crying ""Sieg Heil, Holy Poltergeist""!, , Man made ""god"" in the likeness of his sickness., It should be the main aim of the wise to rid humankind, of the insolence of self-sacrifice, of the calamity of chastity., Faith must be slain by certainty and chastity by ecstasy!, , Stipendium peccati vita est, , We should believe... a Jew girl was fucked by a dove who was really God in disguise, that gaseous vertebrate of cosmic heft, an alpha male dwarfing King Kong., , A small primitive population believed this in a desert far away, long ago., Yet somehow their superstition should be right for us, right here, right now..., Moses wept, Muhammad wept, Jesus fucking wept!, , Stipendium peccati vita est, , And that half-bird, half-Jew schmuck somehow still spies on us,, but luckily all religions die at last of swallowing their own lies..., , Stipendium peccati vita est, , Now I believe... the universe is an intelligence test - and you have failed!, , You circumcised fucks, don't lay your trip on us, Grow up, you makes us throw up!, , ",8,2008,metal
aarni,Tohcoth,The Battle Hymn Of The Eristocracy,"Mine brain has meditated on the spinning of The Chao:, It is hovering o'er the table where the Chiefs of Staff are now, Gathered in discussion of the dropping of The Bomb;, Her Apple Corps is strong!, , Grand and gory Old Discordja!, Her Apple Corps is strong!, , Ewige Blumenkraft und Fliegende Kinderscheisse!, , She was not invited to the party that they held on Limbo Peak;, So She threw a Golden Apple, 'stead of turned the other cheek!, O it cracked the Holy Punchbowl and it made the nectar leak;, Her Apple Corps is strong!, , Grand and gory Old Discordja!, Her Apple Corps is strong!, , ",9,2008,metal
AASGARD,Morbid Celestial Desecration,Beliefs Of Native Gods,", ",1,2012,metal
AASGARD,Morbid Celestial Desecration,Supplication To The Immortals,"Ancient spirits come forth, , We call you for a purpose, , To came with us to battle, , To fight side by side, , , Together we marching to battlefields, , With blood fire and death, , To destroy the enemies, , , Destroy any religion with your spears, , Drink their blood, , With honor, , The victory is near, , , To ancient Gods we obey, , With all our heart, , With shield sword and axe, , The Victory is near, , ",2,2012,metal
AASGARD,Morbid Celestial Desecration,Procession Of Lord Death,"Death comes to you, , To your bastard race, , No one can't stop him, , , Hands rising to air, , Procession of the lord death, , Ravens flying, , Saluting the king death, , , Black banners he has, , Flesh on his clothes, , A crown made it from bones, , , Screams begging for mercy. Procession of lord death, , Blood fire ashes falling from the sky, , , From the depths of hell his rising, , Morbid macabre procession of the lord death, , , Name him Satan, , Name him Hades, , Is the name of our father, , ",3,2012,metal
AASGARD,Morbid Celestial Desecration,The Art Of Paganism,"My home is in the woods, , My brothers are the stars, , The rivers are my blood, , The art of paganism, , , Pagan fire lit to night, , , Smash the jevovah's priest, , My father is the wind, , Killing the muslim pigs, , My mother is the earth, , , War against enemies, , The battle is near, , , Burn the sky, , Pagan Gods, , Advent of the ancient race, , , The art of paganism, , Blood wind fire, , The art of paganism, , Earth stars seas, , ",4,2012,metal
AASGARD,Morbid Celestial Desecration,Morbid Celestial Desecration,", ",5,2012,metal
AASGARD,Morbid Celestial Desecration,When Everithing Is Collapsing,"I bring the holocaust, , I am much more than death, , In the name of..., , , I love your smell of fear, , I am your desecration, , I spit the holy grave, , In the name of..., , , I taste your rotten body, , I take your fucking breath, , My name is forbidden, , I'm coming from the grave, , , Curse to all the human race, , Cursed the time of his birth, , Kindle any hinnden spark, , In the name of..., , , I am your darkest fear, , I bring to you the chaos, , I send a rain of chaos, , In the name of..., , , Fuck the human rats, , Rape the bastard son, , I come from dark and see, , ",6,2012,metal
AASGARD,Morbid Celestial Desecration,Frozen Wind Above The Tomb,"Buried frozen flesh, , My soul flying to the stars, , , Father give me your hand, , Embrace your child, , , Alone in life, , Alone in death, , , Frozen wind above the tomb, , , Darkness fall to my eyes, , My hope is lost, , Where is my soul, , , Behold my fathers face, , Taking my to home, , I saw my mother's throne, , I saw my kingdom, , , Back to stars, , Back to home, , Death is life, , Life is death, , ",7,2012,metal
AASGARD,Morbid Celestial Desecration,Infernal Virtues,"Praise the darkness, , Kill, , All, , Spill, , The blood, , Of the jew, , You, , bastard, , Son of whore, , Marrok ГўВЂВ” Drums, Aethyr ГўВЂВ” Vocals, Guitars, , , ",8,2012,metal
AASGARD,nyx,Through The Years Of Rats_ I Fed With Fires,"Hark now insipided pussies, How treasonous tongues poison, Now at the return of the tide, Witness the signs of warfare , I blasphemed with archaic truths, As their eyes stared dormantly, Kept spreading the same words, Cursed be the misery of love , My words are, the voice of chaos, Gloried is, the essence of hate, Doomed shall be, the world of men, The years of rats, I fed with fires , The revelation night is here, Tonight I sleep with eternity, Alone I lived alienated, No need for rats beside me , I am the great wanderer, The one carrying the vernal smell, I am the great wanderer, Like the torch gleaming by night , My words are, the voice of chaos, Gloried is, the essence of hate, Doomed shall be, the world of men, The years of rats, I fed with fires , I blasphemed with archaic truths, As their eyes stared dormantly, Kept spreading the same words, Cursed be the misery of love , I am the great wanderer, The one carrying the vernal smell, I am the great wanderer, Like the torch gleaming by night , Keeping the keys of knowledge, I am forever, I praise the apocalypse, Through the ages eternal, , ",1,0,metal
AASGARD,nyx,Splendour Of The Barbaric Winter,"Entering from the gate below, Frozen they stand in pure snow, These mountains of old I know, On the tops I linger and stars seem low , Piercing blasts from the north, under stormy skies, On the altar of pagan gods, I spill the blood , Kingdoms of snow, Barbaric winter's dominion, Immoral realms of frost, Father , My sorrowful cries, For you I sacrifice , Piercing blasts from the north, under stormy skies, On the altar of pagan gods, I spill the blood, , ",2,0,metal
AASGARD,nyx,Obliterated From All Passions_ Standing Above Myself_ Near Myself,"Trapped in the nest of disgust, When the night approaches, Moonlight reveals my sickness, , Shredding my unhealing wounds, Blades mixed with blood, Suddenly I shatter alone, , Slowly I was fading, And nothing could I do, , How I couldn't see, These shitfuckers surrounding me, , For answers I was seeking, This life I couldn't bare, , My teeth I gritted hard, Bless my hate for you fools, , Obliterated from all passions, standing above myself, Unmanned was the spirit, standing now near myself, , Envenomed I was feeling, My body was destroyed, My existence I was fucking, Following the solitudes path, , The blood of mine was dripping, No knife I left unused, , My way had no return, Driven by the will of clarity, , Obliterated from all passions, standing above myself, Unmanned was the spirit, standing now near myself, , My hands fractured the times, I was reborn to smite the fools, , I awoke fearless and raven, From the steamy dungeons of hell, , ",3,0,metal
AASGARD,nyx,As I Walk The Steps Of Death,"I am alone, I stand on hill, I hear the wind, Loneliness and sadness , Figures I see, Behind my eyes, Spirits embrace, Oh my frozen black heart , I feel so cursed, I'm blind but see, I can't resist, Darkness , You come to me, To steal my heart, Possessed my soul, Darkness , Darkness, spirit, evil , Nothing is true, Only the hate, It springs from in, Destroying all the feelings , The only expect, A spoiled corpse, Rotting within, Destroying all the passions , When night is come, You come to me, I feel so cold, Burn me , You see the hate, Into your soul, That only I want, Burn me , Darkness, spirits, evil, Satan, , ",4,0,metal
AASGARD,nyx,Battle Within,"[Bonus track], , , , ",5,0,metal
AASGARD,Ravens Hymns Foreshadows The End,Intro (Into The Ashes),", ",1,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Sodomized The Slave Of The God,"Sodomized the slave of the god, I hate, Traitor, Now i will kill you when you pray, I was born, By fire, To rape your fucking god is my desire, Fuck your god, Jehovah has my penis in his ass, Lamps, Whores, You are only bastard shits of rats and worms, Pain, I give, I have the nails for your crucifix, Fucking jew, The demons put their sperm on you, Fucking bastard, Sodomized, , ",2,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Rising Swords In Paganland,"When the Christians, When the fucking Christians, Coming filth my land, We are fighting, In the dusk we hunting, We are rising under pagan moon our swords, I see blood, I see war, With the Pan we cut their throat, I see fear, I see flesh, When Apollon hold their heads, They are afraid, They are cold, When the Aris marching on, In the woods, In the fields, We protect our pagan land, Zeus destroy them with a storm, Hephaestus is make our sword, This is our great pagan land, We denied the Jewish lamp, We will fight for mother land, We denied the Jewish lamp, Standing up through ashes, We are walking, This is time for our attack, We will fight JehovahГўВЂВ™s prayers, King Zeus, Steel and fire dust and raining falling, Rising swords in Paganland, Under sky we wear our glory armor, King Zeus, , ",3,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,____________ ________ ______ __________ ____________,"ГЋВ“ГЋВ±ГЋВЇГЋВ± ГЋВ·ГЏВЃГЏВЋГЏВ‰ГЋВЅ, ГЋВЅГЋВµГЋВєГЏВЃГЋВїГЏВЌГЏВ‚ ГЋВєГЋВ±ГЋВ»ГЏВЋ, ГЋВ¤ГЋВ№ГЋВјГЋВїГЏВЌГЋВјГЋВµ ГЋВµГЏВѓГЋВ¬ГЏВ‚ ГЏВ„ГЋВ­ГЋВєГЋВЅГЋВ± ГЋВёГЋВµГЏВЋГЋВЅ, ГЋВ™ГЋВ»ГЏВЌГЏВѓГЋВ№ГЋВ± ГЏВЂГЋВµГЋВґГЋВЇГЋВ±, ГЋВµГЏВѓГЋВ¬ГЏВ‚ ГЋВ±ГЋВЅГЋВ±ГЋВјГЋВ­ГЋВЅГЋВїГЏВ…ГЋВЅ, ГЋВ¤ГЏВЃГЋВ¬ГЋВіГЋВїГЏВ‚ ГЋВ¬ГЋВґГЋВµГЋВ№ ГЋВµГЋВ№ГЏВ‚ ГЋВјГЋВЅГЋВ®ГЋВјГЋВ· ГЋВЅГЋВµГЋВєГЏВЃГЏВЋГЋВЅ, ГЋВ›ГЋВЇГЋВєГЋВЅГЋВї, ГЏВ„ГЋВїГЏВ… ГЏВ‡ГЋВ¬ГЋВїГЏВ…ГЏВ‚ ГЏВ†ГЏВЋГЏВ‚, ГЋВ”ГЋВїГЋВѕГЋВ¬ГЋВ¶ГЋВїГЏВ…ГЋВЅ ГЏВ„ГЋВї ГЋВ±ГЋВЇГЋВјГЋВ± ГЋВ±ГЏВ…ГЏВ„ГЏВЋГЋВЅ, ГЋВ›ГЋВµГЏВЊГЋВЅГЏВ„ГЏВ‰ГЋВЅ ГЋВ· ГЏВЊГЏВ€ГЋВ· ГЋВјГЋВїГЋВ№ГЋВ¬ГЋВ¶ГЋВµГЋВ№, ГЋВ¤ГЏВЌГЋВјГЋВІГЋВїГЋВ№, ГЋВґГЋВїГЋВѕГЋВ¬ГЋВ¶ГЋВїГЏВ…ГЋВЅ ГЏВ„ГЋВ· ГЋВіГЋВ·, ГЋВ§ГЋВ±ГЋВЇГЏВЃГЋВµ ГЋВ†ГЋВґГЋВ·, ГЋВҐГЋВјГЋВЅГЋВїГЏВЌГЋВјГЋВµ ГЋВЅГЋВµГЋВєГЏВЃГЋВїГЏВЌГЏВ‚, ГЋВ¦ГЏВ‰ГЋВЅГЋВ­ГЏВ‚ ГЋВєГЏВЃГЋВ±ГЏВ…ГЋВіГЋВ¬ГЋВ¶ГЋВїГЏВ…ГЋВЅ, ГЋВ ГЋВїГЋВ»ГЋВ­ГЋВјГЋВїГЏВ… ГЏВѓГЋВєГЋВїГЏВЂГЏВЊГЏВ‚, ГЋВЈГЋВєГЏВЊГЏВ„ГЋВїГЏВ‚ ГЏВЂГЋВ­ГЏВ†ГЏВ„ГЋВµГЋВ№, ГЋВЈГЏВ„ГЋВ± ГЋВјГЋВ¬ГЏВ„ГЋВ№ГЋВ± ГЋВ±ГЏВ…ГЏВ„ГЏВЋГЋВЅ, ГЋВ¤ГЏВЃГЋВ¬ГЋВіГЋВїГЏВ‚ ГЋВ¬ГЋВґГЋВµГЋВ№ ГЋВµГЋВ№ГЏВ‚ ГЋВјГЋВЅГЋВ®ГЋВјГЋВ· ГЋВЅГЋВµГЋВєГЏВЃГЏВЋГЋВЅ, , ",4,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Goatwar,"This is the kingdom of the dead, You can smell it in the air, There are only corpses without soul, The sky is cloudy and itГўВЂВ™s dark, Demons are flying through my eyes, I see their master in his throne, He is the prophet of the sin, He is controller of the wind, He is a demon from the east, The apocalypse is called beast, Azrael is his name, He has the keys of all the gates, His pleasure is the blood of sands, He is the great fallen one, Now the legion marching on, The banners have the goat up one, The gate of heaven has collapse, All of the demons praying to him, The rise of goat has begin, The dust of war is clearly now, The blood of angels descends the land, Lucifer is his name, , ",5,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Ravens Hymns Foreshadows The End,"Bleakness, dark, When a crow has calling death, Solitude, black hymn, Murky, sky, Ravens hymns foreshadows end, Forest, cold, And the sun has died, Loathsome, black hymn, Lit, torch, Flaming under frozen stars, Sun fall, Ravens hymns foreshadows end, Loathsome, black hymn, Frozen, Black sun, Winter, Ravens, The fall of the light, Hail darkness, Pure frozen wind, Bleakness rising, , ",6,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Elevation Of Satanic Lore,"Angel of mayhem has open his eyes, Unholy satanic wind ablaze the sky, Fucking humanity praying to god, Ancestor of serpent from dusk his arise, Darken the hope, Incense the massacre, Holy pain, Lance babies on altar, A whisper of Satan sounds in air, Lecher and murky the son of the men, Candles and bones over the grave, Black clothes SatanГўВЂВ™s whores and blood on the blade, Drinking the blood of goat and pray to the beast, Ancient demons fly with burning wings, The nightmare of past is now awake, Fucking humanity its time for hell, Elevation of satanic lore, , ",7,2010,metal
AASGARD,Ravens Hymns Foreshadows The End,Denier,"Through the shadows, Beyond the light, I rise my sword, Ravens guides, The hunting has start, Fucking Jerusalem, I cursed Jehovah, Plague to his race, Slowly death and pain, Raped corpse, Jehovah, I denied you, Burn Talmud, Burn the bible, Sabbath I fuck your god, I denied you, You make the world in seven days, I will destroy it in one, Shit in your grave, Fire in your followers dead corpses, Sperm and shit in your bible, Son of a pig, I denied you Jesus, I will destroy you, , , , , ",8,2010,metal
AASKEREIA,Dort  Wo Das Alte B  se Ruht,Die Leichenhexe,"Sie kommt mit deiner Verwesung, und labt sich an deinen LГѓВјgen, Kriecht in deinen verotteten Leib hinein, und windet sich in deinem Verderb, Sie geht mit deinen Tod einher, und freut sich ГѓВјber Jeden, , Oh, Leichenhexe (Nasu) ~ Voller Frevel bist du, Schwarz und zierlich ~ keiner hat mehr die Wahl, Oh, Leichenhexe ~ so sГѓВјndig bist du, Klein und lГѓВјstern ~ Todesbringende Qual, , Verbreitest Tod und LГѓВјge, Verbreitest Kummer und Schmach, Verbreitest Trauer und TrГѓВ¤nen, Verbreitest all die Schande prachtvoll, , Sie hilft uns die Erde leeren, Kaum einer kann sie sehn, Sie wird euch sicher finden,, Euer Schicksal ist nicht fern, , Oh Leichenhexe,, Voller Frevel bist du - so sГѓВјndig bist du, Auch ihr werdet schon bald geh'n, , ",1,2011,metal
